department_desc,product_number,avg_elasticity,std_elasticity,months_elastic,avg_monthly_orders,total_orders,avg_discount,std_discount,dept_avg_elasticity,dept_std_elasticity,elastic_observations,num_elastic_products,total_dept_orders,dept_avg_discount,dept_std_discount,elasticity_vs_dept,discount_vs_dept
MENS BRANDED CLOTHING,487,251.65040500736413,347.7848467969745,2,544.0,1088,15.178062678062679,6.275320864376342,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,241.86263732809033,-3.4293062713671087
MENS BRANDED CLOTHING,490,1.6769079562107851,1.2285352064719997,3,963.3333333333334,2890,40.145929339477725,13.817708070659341,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.110859723063012,21.538560390047937
MENS BRANDED CLOTHING,491,0.5193296998515684,0.6822962880308652,2,1054.0,2108,33.0184331797235,10.88357902840124,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.26843797942223,14.411064230293714
MENS BRANDED CLOTHING,492,1.3318507067495804,1.68132776430178,2,691.5,1383,33.77016129032258,17.649157159454557,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.455916972524216,15.16279234089279
MENS BRANDED CLOTHING,493,1.5316990701606088,,1,306.0,306,16.451612903225808,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.256068609113187,-2.1557560462039795
MENS BRANDED CLOTHING,494,2.6659184423427087,1.7558887250285717,2,437.0,874,30.27937788018433,19.55541276772243,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-7.121849236931088,11.672008930754544
MENS BRANDED CLOTHING,495,0.8099747051728761,,1,465.0,465,15.483870967741936,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.977792974100922,-3.1234979816878514
MENS BRANDED CLOTHING,496,4.793341425191333,2.321857250066386,3,1187.3333333333333,3562,24.304915514592935,10.82792623563944,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-4.994426254082464,5.697546565163147
MENS BRANDED CLOTHING,497,1.4680096794014348,,1,230.0,230,6.470588235294118,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.319757999872362,-12.13678071413567
MENS BRANDED CLOTHING,498,0.7516251914609533,0.8042064913388635,2,288.0,576,3.235294617647059,4.575396112335585,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.036142487812844,-15.372074331782729
MENS BRANDED CLOTHING,499,0.7407876097314591,0.6351102875666356,3,78.33333333333333,235,3.4471856590765335,3.2560433401141937,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.046980069542338,-15.160183290353254
MENS BRANDED CLOTHING,500,11.329420678657584,15.57077694033196,2,420.5,841,6.270833333333334,0.8544206939337444,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,1.5416529993837873,-12.336535616096453
MENS BRANDED CLOTHING,501,0.774328588096065,0.18043371562889865,3,286.3333333333333,859,5.324373093189964,5.100448261557153,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.013439091177732,-13.282995856239824
MENS BRANDED CLOTHING,502,1.3177781501340482,,1,1187.0,1187,25.0,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.469989529139749,6.392631050570213
MENS BRANDED CLOTHING,503,0.7671128721353605,0.9152406105685714,2,34.0,68,12.016129032258064,2.851237020913499,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.020654807138436,-6.591239917171723
MENS BRANDED CLOTHING,504,1.1617055804888903,0.8337868962939767,6,48.833333333333336,293,16.969987711213516,8.918003948309357,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.626062098784907,-1.6373812382162711
MENS BRANDED CLOTHING,505,1.882684491464397,2.5358874544249317,4,19.0,76,4.4583338333333336,5.170025214853653,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-7.9050831878093994,-14.149035116096453
MENS BRANDED CLOTHING,506,0.793647049573456,,1,69.0,69,12.142857142857142,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.99412062970034,-6.464511806572645
MENS BRANDED CLOTHING,507,0.6776646850954413,0.4582661771194489,4,302.5,1210,25.72004608294931,9.430812525614494,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.110102994178355,7.112677133519522
MENS BRANDED CLOTHING,508,6.7064804081162865,2.193935231312093,2,334.0,668,18.14516129032258,1.2545442892019387,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-3.0812872711575103,-0.4622076591072073
MENS BRANDED CLOTHING,509,2.0182434330664414,2.7423778740435107,2,430.5,861,16.90211345939933,2.9180936131280206,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-7.7695242462073555,-1.7052554900304564
MENS BRANDED CLOTHING,510,3.276923076923079,,1,53.0,53,27.096774193548388,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-6.510844602350717,8.4894052441186
MENS BRANDED CLOTHING,511,0.7553928706848835,0.40571934128699794,3,624.3333333333334,1873,29.10522273425499,14.678216621260354,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.032374808588914,10.497853784825203
MENS BRANDED CLOTHING,512,3.203852831349201,2.5910779047292265,3,731.0,2193,24.92511520737327,10.866386990717233,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-6.583914847924596,6.317746257943483
MENS BRANDED CLOTHING,513,0.5429549480494854,0.6977823713305826,2,888.0,1776,25.080645161290324,15.62477887460597,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.244812731224311,6.4732762118605365
MENS BRANDED CLOTHING,514,0.6414610269310097,0.035464007438503045,2,518.5,1037,20.464285714285715,16.313963594518203,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.146306652342787,1.856916764855928
MENS BRANDED CLOTHING,515,0.2595630246915363,0.3670774967153131,2,110.5,221,6.810345327586207,9.631281312503091,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.528204654582261,-11.79702362184358
MENS BRANDED CLOTHING,516,0.6637407286333493,0.45011020765557364,4,41.75,167,5.9793220035153025,4.943133722620651,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.124026950640447,-12.628046945914484
MENS BRANDED CLOTHING,517,2.6663961038961044,,1,4.0,4,15.0,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-7.121371575377692,-3.6073689494297874
MENS BRANDED CLOTHING,518,1.8803637301253642,2.163273870256455,7,84.28571428571429,590,20.66739535900812,11.272778729447127,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-7.907403949148433,2.060026409578331
MENS BRANDED CLOTHING,519,0.7054509325585441,0.6211938505958741,6,58.5,351,17.40789810547875,8.93224766303267,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.082316746715254,-1.1994708439510369
MENS BRANDED CLOTHING,520,0.3564572007780236,0.26925265112584007,4,89.25,357,19.479454685099846,11.556021244179371,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.431310478495773,0.8720857356700584
MENS BRANDED CLOTHING,521,2.3238883227409257,2.5466857489610697,5,72.4,362,17.391705069124423,7.7712885779064464,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-7.463879356532871,-1.2156638803053639
MENS BRANDED CLOTHING,522,1.1499291974827393,0.9594062342895614,6,111.5,669,14.787634408602152,6.858878211000033,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.637838481791057,-3.8197345408276355
MENS BRANDED CLOTHING,523,0.312925198007777,,1,101.0,101,1e-06,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.47484248126602,-18.607367949429786
MENS BRANDED CLOTHING,524,1.7862326612326613,0.5417562357932538,2,70.0,140,16.612903225806452,4.790078195134676,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.001535018041135,-1.9944657236233354
MENS BRANDED CLOTHING,525,0.6559502837768973,0.899829409262353,2,220.5,441,20.403225806451612,12.203294449509771,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.131817395496899,1.7958568570218247
MENS BRANDED CLOTHING,527,2.6927966101694913,,1,245.0,245,29.032258064516128,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-7.0949710691043055,10.42488911508634
MENS BRANDED CLOTHING,528,0.7482812197368311,0.8536989496809481,2,44.0,88,19.545454545454547,13.499311277197723,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.039486459536965,0.9380855960247594
MENS BRANDED CLOTHING,530,3.418330962366287,,1,765.0,765,11.071428571428571,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-6.36943671690751,-7.535940378001216
MENS BRANDED CLOTHING,531,5.001773049645389,,1,64.0,64,29.032258064516128,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-4.785994629628408,10.42488911508634
MENS BRANDED CLOTHING,532,3.3293782629330804,,1,606.0,606,28.571428571428573,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-6.458389416340717,9.964059621998786
MENS BRANDED CLOTHING,533,0.542635683652532,,1,59.0,59,1e-06,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.245131995621264,-18.607367949429786
MENS BRANDED CLOTHING,534,1.1475651828121223,0.1624468752824053,3,90.66666666666667,272,14.763440860215054,10.163918417604627,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.640202496461674,-3.8439280892147334
MENS BRANDED CLOTHING,535,18.10391605243954,28.75695599473117,3,92.0,276,18.16483870967742,8.927407920265429,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,8.316148373165744,-0.4425302397523687
MENS BRANDED CLOTHING,539,0.21130061600346972,0.12888846001151175,3,993.6666666666666,2981,10.87679211469534,3.5461402174021344,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.576467063270327,-7.730576834734448
MENS BRANDED CLOTHING,554,11.140758856722897,14.090201541066252,3,75.33333333333333,226,25.439462365591396,14.729817043274453,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,1.3529911774491001,6.832093416161609
MENS BRANDED CLOTHING,555,9.144486585409261,10.553094651724,2,4.0,8,18.070714285714285,6.9306566081727174,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-0.6432810938645357,-0.5366546637155025
MENS BRANDED CLOTHING,560,3.8375000000000004,1.619772574914283,3,6.666666666666667,20,32.795698924731184,20.182139757101197,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-5.9502676792737965,14.188329975301397
MENS BRANDED CLOTHING,561,4.1000000000000005,,1,0.0,0,10.0,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-5.687767679273796,-8.607368949429787
MENS BRANDED CLOTHING,562,0.11000004696970354,0.15556342543584856,2,30.0,60,13.548387096774194,9.123958466923195,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.677767632304093,-5.058981852655593
MENS BRANDED CLOTHING,565,14.260358568861191,15.361148387022444,6,13.333333333333334,80,52.699826420890936,13.855859392176924,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,4.472590889587394,34.092457471461145
MENS BRANDED CLOTHING,566,39.28612716763136,,1,25.0,25,45.59833333333333,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,29.498359488357565,26.990964383903542
MENS BRANDED CLOTHING,567,3.158875928334471,5.384001861395232,5,125.2,626,16.71846484646465,20.016798737813914,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-6.628891750939326,-1.8889041029651388
MENS BRANDED CLOTHING,568,13.174669956211522,18.35987110314183,2,1225.0,2450,12.232800000000001,7.975033120934357,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,3.3869022769377253,-6.374568949429786
MENS BRANDED CLOTHING,569,0.7483487622037358,0.4994860284133591,4,217.75,871,6.6633069516129035,8.553544219623147,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.03941891707006,-11.944061997816885
MENS BRANDED CLOTHING,571,0.31999999999999995,,1,16.0,16,18.75,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.467767679273797,0.14263105057021264
MENS BRANDED CLOTHING,572,0.1684292988640814,,1,84.0,84,50.0,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.619338380409715,31.392631050570213
MENS BRANDED CLOTHING,573,4.500620347394541,4.564770654321233,2,22.5,45,22.67125,7.8365109024999136,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-5.287147331879256,4.063881050570213
MENS BRANDED CLOTHING,574,7.4299788404762666,10.719108606280324,3,42.0,126,35.05664157706094,6.360435432482383,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-2.3577888387975303,16.44927262763115
MENS BRANDED CLOTHING,575,6.000026909527435,1.6131702130897627,3,66.66666666666667,200,32.36944444444445,3.1229510319805147,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-3.787740769746362,13.76207549501466
MENS BRANDED CLOTHING,576,0.8266583941439646,,1,8.0,8,0.83,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.961109285129833,-17.77736894942979
MENS BRANDED CLOTHING,577,2.5391427707563277,0.989285218621492,3,30.333333333333332,91,25.83548387096774,7.777781209387611,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-7.248624908517469,7.228114921537951
MENS BRANDED CLOTHING,587,1.3050495257399435,0.8362021758703778,2,152.0,304,9.532258064516128,2.0757005512250273,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.482718153533853,-9.07511088491366
MENS BRANDED CLOTHING,588,1.2696971051136787,0.5699707290846465,2,16.0,32,5.967742435483871,8.439660874797173,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.518070574160118,-12.639626513945917
MENS BRANDED CLOTHING,589,28.71328671328673,,1,21.0,21,27.78,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,18.925519034012936,9.172631050570214
MENS BRANDED CLOTHING,590,7.623269896193767,,1,77.0,77,20.0,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-2.16449778308003,1.3926310505702126
MENS BRANDED CLOTHING,593,0.9225984990666283,0.12623987248513824,2,35.0,70,4.347391804347826,6.148139036444774,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.865169180207168,-14.259977145081962
MENS BRANDED CLOTHING,594,0.9137931817734056,,1,20.0,20,1e-06,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-8.873974497500392,-18.607367949429786
MENS BRANDED CLOTHING,596,14.298218974972752,,1,9.0,9,28.245172413793103,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,4.510451295698955,9.637803464363316
MENS BRANDED CLOTHING,598,5.034318795496532,3.2305146213749687,2,7.5,15,17.333333333333332,3.7712361663282548,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-4.753448883777265,-1.2740356160964552
MENS BRANDED CLOTHING,599,3.098102634931586,,1,288.0,288,10.189310344827586,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-6.689665044342211,-8.418058604602201
MENS BRANDED CLOTHING,603,0.25956937799043045,,1,207.0,207,11.612903225806452,,9.787767679273797,102.26643859865864,5433,1773,745309,18.607368949429787,13.822644443835195,-9.528198301283366,-6.994465723623335
