department_desc,avg_elasticity,total_orders,avg_discount,elastic_products_count,type,product_number
MENS OWN BRAND KNITWEAR,2.5390507727252967,324,21.869476702508962,,product,445.0
MENS OWN BRAND KNITWEAR,3.808669444061649,1146,36.725666282642095,,product,446.0
MENS OWN BRAND KNITWEAR,3.691115613691742,1191,32.93920076804916,,product,447.0
MENS OWN BRAND KNITWEAR,1.062508108035252,334,10.282580645161291,,product,448.0
MENS OWN BRAND KNITWEAR,1.799385960170797,310,31.80555939580133,,product,449.0
MENS OWN BRAND KNITWEAR,9.941464259125699,1462,21.88472073732719,,product,451.0
MENS OWN BRAND KNITWEAR,17.335948001186075,338,17.175240143369177,,product,452.0
MENS OWN BRAND KNITWEAR,5.4078635020406605,937,21.78453302611367,,product,453.0
MENS OWN BRAND KNITWEAR,1.7220579383701,694,19.04505376344086,,product,454.0
MENS OWN BRAND KNITWEAR,1.591460305763876,289,24.06589861751152,,product,455.0
MENS OWN BRAND KNITWEAR,4.287749422132255,783,13.52377777777778,,product,456.0
MENS OWN BRAND KNITWEAR,1.831726853044661,668,20.777296466973883,,product,457.0
MENS OWN BRAND KNITWEAR,3.016037851894932,694,8.6555,,product,458.0
MENS OWN BRAND KNITWEAR,1.4313346228239847,62,21.451612903225808,,product,459.0
MENS OWN BRAND KNITWEAR,7.457066377347837,425,23.1723732718894,,product,460.0
MENS OWN BRAND KNITWEAR,6.95140325069517,350,22.016301843317972,,product,461.0
MENS OWN BRAND KNITWEAR,48.24174910270217,333,33.72695852534562,,product,462.0
MENS OWN BRAND KNITWEAR,1.5819028146997693,430,13.75925806451613,,product,463.0
MENS OWN BRAND KNITWEAR,6.000000000000002,0,25.0,,product,464.0
MENS OWN BRAND KNITWEAR,2.64831333984465,761,22.449602150537636,,product,465.0
MENS OWN BRAND KNITWEAR,19.206806850541152,670,33.031451612903226,,product,466.0
MENS OWN BRAND KNITWEAR,3.8975139924324775,298,26.971451612903223,,product,467.0
MENS OWN BRAND KNITWEAR,10.788726063663608,476,21.232346891070595,,product,468.0
MENS OWN BRAND KNITWEAR,13.0303575848052,367,24.89650124069479,,product,469.0
MENS OWN BRAND KNITWEAR,1.1475439128308005,15,4.948333833333333,,product,470.0
MENS BRANDED CLOTHING,3.5944739065294535,341,17.59152585765489,,product,471.0
MENS BRANDED CLOTHING,1.3344099478162026,50,2.004731516129032,,product,473.0
MENS BRANDED CLOTHING,6.97935059101772,186,24.22089093701997,,product,475.0
MENS BRANDED CLOTHING,2.1996090927794607,24,12.672619047619047,,product,477.0
MENS BRANDED CLOTHING,4.722228080961248,101,17.496344086021505,,product,478.0
MENS BRANDED CLOTHING,5.476027397260274,348,13.666666666666666,,product,479.0
MENS BRANDED CLOTHING,1.679374640598045,221,17.741935483870968,,product,480.0
MENS BRANDED CLOTHING,1.1096746390864038,308,14.03225806451613,,product,481.0
MENS BRANDED CLOTHING,1.6832120369613215,336,20.806451612903224,,product,482.0
MENS BRANDED CLOTHING,1.3730805176258094,605,26.29032258064516,,product,483.0
MENS BRANDED CLOTHING,3.8721010998748957,664,20.32258064516129,,product,485.0
MENS BRANDED CLOTHING,1.4124496858115565,2058,27.822580645161292,,product,486.0
MENS BRANDED CLOTHING,251.65040500736413,1088,15.178062678062679,,product,487.0
MENS BRANDED CLOTHING,2.203397877689048,1751,36.025345622119815,,product,490.0
MENS BRANDED CLOTHING,1.001786031896603,1300,40.714285714285715,,product,491.0
MENS BRANDED CLOTHING,2.5207289702845865,1201,46.25,,product,492.0
MENS BRANDED CLOTHING,1.5316990701606088,306,16.451612903225808,,product,493.0
MENS BRANDED CLOTHING,2.6659184423427087,874,30.27937788018433,,product,494.0
MENS BRANDED CLOTHING,4.793341425191333,3562,24.304915514592935,,product,496.0
MENS BRANDED CLOTHING,1.4680096794014348,230,6.470588235294118,,product,497.0
MENS BRANDED CLOTHING,1.3202850549609042,317,6.470588235294118,,product,498.0
MENS BRANDED CLOTHING,1.294743769273739,112,6.470588235294118,,product,499.0
MENS BRANDED CLOTHING,22.339622641509436,381,6.875,,product,500.0
MENS BRANDED CLOTHING,1.3177781501340482,1187,25.0,,product,502.0
MENS BRANDED CLOTHING,1.4142857142857135,29,14.03225806451613,,product,503.0
MENS BRANDED CLOTHING,1.7460024756585764,126,17.31938044034818,,product,504.0
MENS BRANDED CLOTHING,3.3129870729870214,17,4.166667166666667,,product,505.0
MENS BRANDED CLOTHING,1.0521487859987766,549,18.214285714285715,,product,507.0
MENS BRANDED CLOTHING,6.7064804081162865,668,18.14516129032258,,product,508.0
MENS BRANDED CLOTHING,3.9573974243785557,105,14.838709677419354,,product,509.0
MENS BRANDED CLOTHING,3.276923076923079,53,27.096774193548388,,product,510.0
MENS BRANDED CLOTHING,1.1330321055091697,290,14.516129032258064,,product,511.0
MENS BRANDED CLOTHING,3.203852831349201,2193,24.92511520737327,,product,512.0
MENS BRANDED CLOTHING,1.03636159460977,476,14.03225806451613,,product,513.0
MENS BRANDED CLOTHING,1.1610947230416258,10,6.153846153846154,,product,516.0
MENS BRANDED CLOTHING,2.6663961038961044,4,15.0,,product,517.0
MENS BRANDED CLOTHING,3.068739795820835,278,23.610119047619047,,product,518.0
MENS BRANDED CLOTHING,1.2247610532076754,212,18.385304659498207,,product,519.0
MENS BRANDED CLOTHING,3.3485900133639714,137,16.666666666666668,,product,521.0
MENS BRANDED CLOTHING,1.626336994831509,523,17.291666666666668,,product,522.0
MENS BRANDED CLOTHING,1.7862326612326613,140,16.612903225806452,,product,524.0
MENS BRANDED CLOTHING,1.2922257609773924,83,11.774193548387096,,product,525.0
MENS BRANDED CLOTHING,2.6927966101694913,245,29.032258064516128,,product,527.0
MENS BRANDED CLOTHING,1.3519375361480628,48,10.0,,product,528.0
MENS BRANDED CLOTHING,3.418330962366287,765,11.071428571428571,,product,530.0
MENS BRANDED CLOTHING,5.001773049645389,64,29.032258064516128,,product,531.0
MENS BRANDED CLOTHING,3.3293782629330804,606,28.571428571428573,,product,532.0
MENS BRANDED CLOTHING,1.225843278713688,88,8.919354838709676,,product,534.0
MENS BRANDED CLOTHING,27.099536050490297,198,16.532258064516128,,product,535.0
MENS OWN BRAND DENIM,5.129794826791352,369,21.415487578791247,,product,540.0
MENS OWN BRAND DENIM,2.5492110522317,82,21.33,,product,541.0
MENS OWN BRAND DENIM,3.3415640209569992,502,19.52167741935484,,product,542.0
MENS OWN BRAND DENIM,5.2499999999999964,119,35.19,,product,543.0
MENS OWN BRAND BOTTOMS,1.1900879296562745,64,58.957499999999996,,product,544.0
MENS OWN BRAND DENIM,15.825741851273728,374,48.06666666666666,,product,545.0
MENS OWN BRAND DENIM,13.708698359601966,2146,39.729339477726576,,product,546.0
MENS OWN BRAND DENIM,32.04661575257509,320,42.8452688172043,,product,547.0
MENS OWN BRAND DENIM,5.683926368164908,723,54.59896876600103,,product,548.0
MENS OWN BRAND DENIM,2.3395770751320843,300,36.14722222222222,,product,549.0
MENS OWN BRAND DENIM,5.780775883307845,775,41.987096774193546,,product,550.0
MENS OWN BRAND DENIM,1.090643539467069,255,38.064516129032256,,product,551.0
MENS OWN BRAND DENIM,8.417948268809766,958,36.588566308243735,,product,553.0
MENS BRANDED CLOTHING,11.140758856722897,226,25.439462365591396,,product,554.0
MENS BRANDED CLOTHING,9.144486585409261,8,18.070714285714285,,product,555.0
MENS OWN BRAND TOPS,1.9918856355119865,50,20.29,,product,556.0
MENS OWN BRAND TOPS,1.7889633339409188,44,21.886363636363637,,product,557.0
MENS OWN BRAND TOPS,1.7854056809590186,927,13.136774193548387,,product,558.0
MENS OWN BRAND TOPS,3.810362877765139,485,20.647634408602148,,product,559.0
MENS BRANDED CLOTHING,3.8375000000000004,20,32.795698924731184,,product,560.0
MENS BRANDED CLOTHING,4.1000000000000005,0,10.0,,product,561.0
MENS BRANDED CLOTHING,17.112430274243913,50,53.70407741935484,,product,565.0
MENS BRANDED CLOTHING,39.28612716763136,25,45.59833333333333,,product,566.0
MENS BRANDED CLOTHING,7.097928917284138,189,20.71,,product,567.0
MENS BRANDED CLOTHING,26.15705931495405,1052,6.5936,,product,568.0
MENS BRANDED CLOTHING,1.0131445932845178,279,4.3750005,,product,569.0
MENS BRANDED CLOTHING,4.500620347394541,45,22.67125,,product,573.0
MENS BRANDED CLOTHING,7.4299788404762666,126,35.05664157706094,,product,574.0
MENS BRANDED CLOTHING,6.000026909527435,200,32.36944444444445,,product,575.0
MENS BRANDED CLOTHING,2.5391427707563277,91,25.83548387096774,,product,577.0
MENS BRANDED FOOTWEAR,1.179400554400555,42,19.68285714285714,,product,579.0
MENS BRANDED FOOTWEAR,27.965883764786554,240,25.462222222222223,,product,582.0
MENS BRANDED FOOTWEAR,1.062528948587309,53,6.774193548387097,,product,584.0
MENS BRANDED FOOTWEAR,1.0000000607164579,0,1e-06,,product,585.0
MENS BRANDED CLOTHING,1.8963337547408337,191,11.0,,product,587.0
MENS BRANDED CLOTHING,1.6727272727272728,0,11.935483870967742,,product,588.0
MENS BRANDED CLOTHING,28.71328671328673,21,27.78,,product,589.0
MENS BRANDED CLOTHING,7.623269896193767,77,20.0,,product,590.0
MENS BRANDED CLOTHING,1.0118635689569946,60,8.694782608695652,,product,593.0
MENS BRANDED CLOTHING,14.298218974972752,9,28.245172413793103,,product,596.0
MENS BRANDED CLOTHING,5.034318795496532,15,17.333333333333332,,product,598.0
MENS BRANDED CLOTHING,3.098102634931586,288,10.189310344827586,,product,599.0
MENS BRANDED CLOTHING,7.08333333333333,0,23.548387096774192,,product,604.0
MENS BRANDED CLOTHING,17.20042398286218,833,26.374903993855607,,product,606.0
MENS BRANDED CLOTHING,18.05940594059404,5,45.0,,product,607.0
MENS BRANDED CLOTHING,18.88443017656499,0,37.14,,product,611.0
MENS BRANDED CLOTHING,5.95486743599681,620,17.548602150537636,,product,612.0
MENS BRANDED CLOTHING,1.3685234095231906,761,24.516129032258064,,product,613.0
MENS BRANDED CLOTHING,1.9027986194477786,219,12.962962962962964,,product,615.0
MENS BRANDED CLOTHING,154.5027997148951,97,19.274193548387096,,product,616.0
MENS BRANDED CLOTHING,2.154411839705894,45,10.0000005,,product,617.0
MENS BRANDED CLOTHING,2.9323957016434887,63,10.057692307692307,,product,622.0
MENS BRANDED CLOTHING,2.607131183276847,60,20.90322630645161,,product,624.0
MENS BRANDED CLOTHING,35.41703157688192,96,33.88989576475752,,product,625.0
MENS BRANDED CLOTHING,15.390070921985828,24,39.54838709677419,,product,633.0
MENS BRANDED CLOTHING,1.3034235794413422,1547,18.74808021044547,,product,634.0
MENS BRANDED CLOTHING,6.448747060184979,370,33.891129032258064,,product,635.0
MENS BRANDED CLOTHING,1.5947070293083863,628,43.449692780337934,,product,636.0
MENS BRANDED CLOTHING,12.634908544489575,1209,49.3523153609831,,product,640.0
MENS BRANDED CLOTHING,2.4137931034482762,0,13.225806451612904,,product,642.0
MENS BRANDED CLOTHING,14.6213531805018,72,44.8571541218638,,product,643.0
MENS BRANDED CLOTHING,2.797683079347947,4,26.5,,product,644.0
MENS BRANDED CLOTHING,28.618103826813947,40,29.93,,product,646.0
MENS BRANDED CLOTHING,7.714154461029662,28,23.72017757296467,,product,647.0
MENS BRANDED CLOTHING,8.715005271172549,16,42.75387096774193,,product,648.0
MENS BRANDED CLOTHING,3.674064242161456,50,31.133010752688175,,product,649.0
MENS BRANDED CLOTHING,2.704022017239915,53,17.844722222222224,,product,650.0
MENS BRANDED CLOTHING,6.500276842387574,70,28.80213888888889,,product,651.0
MENS BRANDED CLOTHING,1.9480519480519483,35,13.0,,product,654.0
MENS BRANDED CLOTHING,2.1877137349996896,40,6.774193548387097,,product,655.0
MENS BRANDED CLOTHING,1.2500000000000002,12,20.219999999999995,,product,657.0
MENS BRANDED CLOTHING,5.3164644844984155,529,27.413854679802952,,product,659.0
MENS BRANDED CLOTHING,38.166845910373006,168,23.831129032258062,,product,660.0
MENS BRANDED CLOTHING,8.360955294523833,58,10.483483870967742,,product,661.0
MENS BRANDED CLOTHING,7.0782017456194435,173,31.578494623655914,,product,662.0
MENS BRANDED CLOTHING,7.718623876963854,144,29.92613043478261,,product,663.0
MENS BRANDED CLOTHING,9.653272448238534,367,9.52133870967742,,product,664.0
MENS BRANDED CLOTHING,2.0240604442564702,155,28.232903225806453,,product,667.0
MENS BRANDED CLOTHING,14.903253275151103,399,16.762258314516128,,product,668.0
MENS BRANDED FOOTWEAR,5.225953790263772,220,20.727888888888888,,product,672.0
MENS BRANDED FOOTWEAR,7.717022729048361,247,28.53008064516129,,product,673.0
MENS BRANDED FOOTWEAR,124.50360275224513,259,24.476362903225805,,product,674.0
MENS BRANDED FOOTWEAR,1.6160906013427279,215,19.625379032258063,,product,675.0
MENS BRANDED FOOTWEAR,3.6549611817647247,270,27.798569892473115,,product,676.0
MENS BRANDED FOOTWEAR,1.2906740502346319,12,29.52,,product,679.0
MENS BRANDED FOOTWEAR,9.651087313495701,370,17.512044802867383,,product,683.0
MENS OWN BRAND FOOTWEAR,11.551677374363848,323,27.57,,product,684.0
MENS OWN BRAND FOOTWEAR,28.68749999999997,488,35.0,,product,685.0
MENS OWN BRAND FOOTWEAR,11.645241560764907,479,24.095,,product,686.0
MENS OWN BRAND FOOTWEAR,2.284253451984948,157,23.99634259259259,,product,688.0
MENS OWN BRAND FOOTWEAR,6.973856653422998,1068,28.351309523809523,,product,689.0
MENS OWN BRAND FOOTWEAR,15.113391859890156,538,19.971351254480286,,product,691.0
MENS OWN BRAND FOOTWEAR,1.834110537925547,220,24.492831541218635,,product,692.0
MENS OWN BRAND FOOTWEAR,5.7379310344827585,12,10.0,,product,693.0
MENS OWN BRAND FOOTWEAR,3.428571428571429,4,20.0,,product,695.0
MENS OWN BRAND FOOTWEAR,1.313033177661519,1379,5.13,,product,696.0
MENS OWN BRAND FOOTWEAR,5.645695364238405,526,4.869,,product,697.0
MENS OWN BRAND FOOTWEAR,2.4881615481237,281,24.790944700460834,,product,698.0
MENS OWN BRAND FOOTWEAR,6.1900065696802296,30,32.03666666666667,,product,700.0
MENS OWN BRAND FOOTWEAR,11.888888888888872,0,15.68,,product,701.0
MENS OWN BRAND FOOTWEAR,4.152509020883579,191,14.0,,product,703.0
MENS OWN BRAND FOOTWEAR,23.193845221276952,1078,15.569516129032259,,product,705.0
MENS BRANDED FOOTWEAR,1.4520328459843783,15,10.656451612903227,,product,707.0
MENS OWN BRAND DENIM,1.944069431051109,10,6.666666666666667,,product,708.0
MENS OWN BRAND FOOTWEAR,2.8199676153433866,174,30.36043010752688,,product,713.0
MENS BRANDED FOOTWEAR,41.788194444444365,703,18.75,,product,714.0
MENS OWN BRAND FOOTWEAR,13.653681753403061,555,25.967741935483872,,product,718.0
MENS OWN BRAND FOOTWEAR,2.612313331216388,259,22.254291187739465,,product,723.0
MENS OWN BRAND FOOTWEAR,61.89146097493328,927,29.579368686868683,,product,724.0
MENS OWN BRAND FOOTWEAR,268.38407494145144,201,10.711666666666668,,product,725.0
MENS OWN BRAND FOOTWEAR,1.539221122004716,1450,16.146838709677418,,product,726.0
MENS OWN BRAND FOOTWEAR,14.955974842767308,935,28.035714285714285,,product,727.0
MENS OWN BRAND FOOTWEAR,4.206334939305329,30,50.34612903225806,,product,729.0
MENS OWN BRAND FOOTWEAR,2.3741037075444016,120,34.01535714285714,,product,730.0
MENS BRANDED CLOTHING,8.055998515321056,50,22.22,,product,732.0
MENS BRANDED CLOTHING,9.128014842300564,109,30.0,,product,733.0
MENS BRANDED CLOTHING,2.8469387755102034,64,29.032258064516128,,product,734.0
MENS BRANDED CLOTHING,1.5471556886227544,8,10.0,,product,736.0
MENS BRANDED CLOTHING,3.7938594813738256,35,35.38,,product,737.0
MENS BRANDED CLOTHING,308.0000000000011,30,20.178571428571427,,product,738.0
MENS BRANDED CLOTHING,8.209320417702651,506,15.440999999999999,,product,739.0
MENS BRANDED CLOTHING,1.2415519399249062,30,9.03225806451613,,product,740.0
MENS BRANDED CLOTHING,18.406250000000018,26,6.048387096774194,,product,742.0
MENS BRANDED CLOTHING,3.96,154,19.25925925925926,,product,743.0
MENS BRANDED CLOTHING,2.5549486764860965,44,3.8095238095238093,,product,744.0
MENS BRANDED CLOTHING,186.3786037628867,822,15.552586021505377,,product,747.0
MENS BRANDED CLOTHING,4.558961995721168,409,28.000594758064516,,product,752.0
MENS BRANDED CLOTHING,3.0862403100775193,128,13.571428571428571,,product,753.0
MENS BRANDED CLOTHING,2.316356260372487,20,7.166666666666666,,product,755.0
MENS BRANDED CLOTHING,9.61314573309699,129,30.77,,product,758.0
MENS BRANDED CLOTHING,8.66494233609452,140,12.71122380952381,,product,759.0
MENS BRANDED CLOTHING,1.1289917473986364,15,9.838709677419354,,product,760.0
MENS BRANDED CLOTHING,21.000000000000075,33,20.357142857142858,,product,761.0
MENS BRANDED CLOTHING,6.642857142857144,0,38.225806451612904,,product,762.0
MENS OWN BRAND KNITWEAR,1.1052126758824254,31,12.580645161290322,,product,763.0
MENS OWN BRAND KNITWEAR,14.573538931684254,98,25.634677419354837,,product,764.0
MENS OWN BRAND DENIM,3.548330267758476,3653,9.508717391304348,,product,765.0
MENS OWN BRAND DENIM,6.531392945818783,611,23.657834101382488,,product,767.0
MENS OWN BRAND DENIM,3.201929617135607,5136,24.39640556705774,,product,768.0
MENS OWN BRAND KNITWEAR,24.483680818921272,306,17.266304147465437,,product,769.0
MENS OWN BRAND KNITWEAR,2.0382593345390454,240,19.46791109253066,,product,771.0
MENS OWN BRAND KNITWEAR,29.23185393683259,167,23.134783333333335,,product,773.0
MENS OWN BRAND KNITWEAR,3.422539440160597,67,15.491406451612905,,product,774.0
MENS OWN BRAND KNITWEAR,55.59780155723911,299,36.27924731182796,,product,776.0
MENS OWN BRAND KNITWEAR,25.372659160266622,281,32.87708243727599,,product,778.0
MENS OWN BRAND KNITWEAR,1.7124486420471785,404,45.376344086021504,,product,783.0
MENS OWN BRAND KNITWEAR,1.1855719421496758,15,5.782903225806451,,product,785.0
MENS OWN BRAND KNITWEAR,4.181925174327458,16,25.618709677419353,,product,786.0
MENS OWN BRAND KNITWEAR,115.27106583589013,64,36.54049462365591,,product,787.0
MENS OWN BRAND KNITWEAR,137.29976196773325,708,20.967741935483872,,product,791.0
MENS OWN BRAND KNITWEAR,23.32812869303014,1066,29.320276497695854,,product,792.0
MENS OWN BRAND KNITWEAR,19.02319021696968,504,27.177419354838708,,product,793.0
MENS OWN BRAND KNITWEAR,1.8831612607067894,377,15.771889400921658,,product,802.0
MENS OWN BRAND KNITWEAR,2.344908430603836,397,19.677419354838708,,product,805.0
MENS OWN BRAND KNITWEAR,2.155120286712233,235,14.838709677419354,,product,806.0
MENS OWN BRAND KNITWEAR,2.97578302712161,56,18.548387096774192,,product,807.0
MENS OWN BRAND KNITWEAR,2.65429622696637,64,11.129032258064516,,product,808.0
MENS OWN BRAND KNITWEAR,2.152517811858471,4,11.774193548387096,,product,812.0
MENS OWN BRAND KNITWEAR,25.68239077687879,146,39.71661290322581,,product,813.0
MENS OWN BRAND KNITWEAR,6.787938572927662,388,28.555022596228767,,product,815.0
MENS OWN BRAND KNITWEAR,1.1660242595852264,13,10.336129032258064,,product,816.0
MENS OWN BRAND KNITWEAR,2.8911705067266564,328,37.5817,,product,817.0
MENS OWN BRAND KNITWEAR,3.415962542223114,260,33.2025,,product,818.0
MENS OWN BRAND KNITWEAR,6.2477753954053155,1805,31.21557264957265,,product,819.0
MENS OWN BRAND KNITWEAR,2.3319048926967305,130,25.65947368421053,,product,821.0
MENS OWN BRAND KNITWEAR,1.672995283018869,72,28.85679808841099,,product,826.0
MENS OWN BRAND KNITWEAR,35.2286454391075,186,40.61903225806452,,product,828.0
MENS OWN BRAND KNITWEAR,24.738255758463993,840,36.4742930875576,,product,829.0
MENS OWN BRAND KNITWEAR,5.778623673626952,720,29.234827586206897,,product,830.0
MENS OWN BRAND KNITWEAR,1.4956195492103495,1683,22.528054187192122,,product,831.0
MENS OWN BRAND KNITWEAR,2.2096930116395197,90,27.142857142857142,,product,833.0
MENS OWN BRAND KNITWEAR,3.9114787797276924,35,25.13157894736842,,product,834.0
MENS OWN BRAND KNITWEAR,303.281411248841,309,44.19177419354839,,product,836.0
MENS BRANDED CLOTHING,1.550572595821283,3567,22.189882697947212,,product,837.0
MENS BRANDED CLOTHING,13.351126807749672,304,14.899999999999999,,product,838.0
MENS BRANDED CLOTHING,3.512110726643599,165,13.928571428571429,,product,839.0
MENS BRANDED CLOTHING,3.808420941887571,148,28.845878136200714,,product,840.0
MENS BRANDED CLOTHING,2.489175430495144,549,13.5397465437788,,product,841.0
MENS BRANDED CLOTHING,1.6402698305703238,629,27.741935483870968,,product,842.0
MENS BRANDED CLOTHING,4.52170788062316,296,26.995967741935484,,product,843.0
MENS BRANDED CLOTHING,8.48741375902161,285,15.75,,product,845.0
MENS BRANDED CLOTHING,6.6009118743575526,412,20.664874551971327,,product,846.0
MENS BRANDED CLOTHING,2.2181099388772902,655,30.29032258064516,,product,847.0
MENS BRANDED CLOTHING,5.592041740938802,140,25.08064516129032,,product,848.0
MENS BRANDED CLOTHING,1.6629365024955982,754,29.166666666666664,,product,849.0
MENS BRANDED CLOTHING,13.015777103772223,167,17.23169482846902,,product,850.0
